Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
6072	187	16	2		0013A20041734128	16	0
6073	193	1	1		0013A200417341C0	16	0
6074	193	2	1		0013A200417341C0	16	0
6075	193	3	1		0013A200417341D2	16	0
6076	193	4	1		0013A200417341D2	16	0
6077	193	5	1		0013A200417341D1	16	0
6078	193	6	1		0013A200417341D1	16	0
6079	193	7	1		0013A200417341D0	16	0
6080	193	8	1		0013A200417341D0	16	0
6081	193	9	1		0013A200417341D5	16	0
6082	193	10	1		0013A200417341D5	16	0
6083	193	11	1		0013A200417341C7	16	0
6084	193	12	1		0013A200417341C7	16	0
6085	193	13	1		0013A200417341C5	16	0
6086	193	14	1		0013A200417341C5	16	0
6087	193	15	1		0013A200417341CA	16	0
6088	193	16	1		0013A200417341CA	16	0
6089	193	1	2		0013A200417341C8	16	0
6090	193	2	2		0013A200417341C8	16	0
6091	193	3	2		0013A200417341CF	16	0
6092	193	4	2		0013A200417341CF	16	0
6093	193	5	2		0013A20041094CB5	16	0
6094	193	6	2		0013A20041094CB5	16	0
6095	193	7	2		0013A2004108873F	16	0
6096	193	8	2		0013A2004108873F	16	0
6097	193	9	2		0013A20041094CA0	16	0
6098	193	10	2		0013A20041094CA0	16	0
6099	193	11	2		0013A20041094C98	16	0
6100	193	12	2		0013A20041094C98	16	0
6101	193	13	2		0013A20041094C9C	16	0
6102	193	14	2		0013A20041094C9C	16	0
6103	193	15	2		0013A20041094CB9	16	0
6104	193	16	2		0013A20041094CB9	16	0
6105	194	1	1		0013A20041094CB4	16	0
6106	194	2	1		0013A20041094CB4	16	0
6107	194	3	1		0013A20041094CB8	16	0
6108	194	4	1		0013A20041094CB8	16	0
6109	194	5	1		0013A20041094CB7	16	0
6110	194	6	1		0013A20041094CB7	16	0
6111	194	7	1		0013A20041094CB6	16	0
6112	194	8	1		0013A20041094CB6	16	0
6113	194	9	1		0013A20041094CBE	16	0
6114	194	10	1		0013A20041094CBE	16	0
6115	194	11	1		0013A20041094CBA	16	0
6116	194	12	1		0013A20041094CBA	16	0
6117	194	13	1		0013A20041094CBC	16	0
6118	194	14	1		0013A20041094CBC	16	0
6119	194	15	1		0013A20041094CBB	16	0
6120	194	16	1		0013A20041094CBB	16	0
6121	194	1	2		0013A20041094CBF	16	0
6122	194	2	2		0013A20041094CBF	16	0
6123	194	3	2		0013A20041094CC5	16	0
6124	194	4	2		0013A20041094CC5	16	0
6125	194	5	2		0013A20041094CC3	16	0
6126	194	6	2		0013A20041094CC3	16	0
6127	194	7	2		0013A20041094CC0	16	0
6128	194	8	2		0013A20041094CC0	16	0
6129	194	9	2		0013A20041094CC2	16	0
6130	194	10	2		0013A20041094CC2	16	0
6131	194	11	2		0013A20041094CC6	16	0
6132	194	12	2		0013A20041094CC6	16	0
6133	194	13	2		0013A20041094CCB	16	0
6134	194	14	2		0013A20041094CCB	16	0
6135	194	15	2		0013A20041094CCD	16	0
6136	194	16	2		0013A20041094CCD	16	0
6137	199	1	2		0013A20041088CD4	16	0
6138	199	2	2		0013A20041088CD4	16	0
6139	199	3	2		0013A20041088D1B	16	0
6140	199	4	2		0013A20041088D1B	16	0
6141	199	5	2		0013A20041088D1C	16	0
6142	199	6	2		0013A20041088D1C	16	0
6143	199	7	2		0013A20041519F12	16	0
6144	199	8	2		0013A20041519F12	16	0
6145	199	9	2		0013A20041088CE3	16	0
6146	199	10	2		0013A20041088CE3	16	0
6147	199	11	2		0013A20041088CD5	16	0
6148	199	12	2		0013A20041088CD5	16	0
6149	199	13	2		0013A20041088D2B	16	0
6150	199	14	2		0013A20041088D2B	16	0
6151	199	15	2		0013A20041088D41	16	0
6152	199	16	2		0013A20041088D41	16	0
6153	200	1	1		0013A20041088CCE	16	0
6154	200	2	1		0013A20041088CCE	16	0
6155	200	3	1		0013A20041088D3E	16	0
6156	200	4	1		0013A20041088D3E	16	0
6157	200	5	1		0013A20041088D2E	16	0
6158	200	6	1		0013A20041088D2E	16	0
6159	200	7	1		0013A20041088D38	16	0
6160	200	8	1		0013A20041088D38	16	0
6161	200	1	2		0013A20041088D2D	16	0
6162	200	2	2		0013A20041088D2D	16	0
6163	200	3	2		0013A20041088CD9	16	0
6164	200	4	2		0013A20041088CD9	16	0
6165	200	5	2		0013A20041088D36	16	0
6166	200	6	2		0013A20041088D36	16	0
6167	200	7	2		0013A20041088D22	16	0
6168	200	8	2		0013A20041088D22	16	0
