Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
566	11	6	1		0013A200415174A1	2	0
567	11	7	1		0013A20041517498	2	0
568	11	8	1		0013A20041517498	2	0
569	11	9	1		0013A2004151749A	2	0
570	11	10	1		0013A2004151749A	2	0
571	11	11	1		0013A20041517499	2	0
572	11	12	1		0013A20041517499	2	0
573	11	13	1		0013A200415174AF	2	0
574	11	14	1		0013A200415174AF	2	0
575	11	15	1		0013A200415174A7	2	0
576	11	16	1		0013A200415174A7	2	0
577	11	1	2		0013A20041085B52	2	0
578	11	2	2		0013A20041085B52	2	0
579	11	3	2		0013A20041085B59	2	0
580	11	4	2		0013A20041085B59	2	0
581	11	5	2		0013A20041085B97	2	0
582	11	6	2		0013A20041085B97	2	0
583	11	7	2		0013A20041085B47	2	0
584	11	8	2		0013A20041085B47	2	0
585	11	9	2		0013A20041085B8F	2	0
586	11	10	2		0013A20041085B8F	2	0
587	11	11	2		0013A20041085B5E	2	0
588	11	12	2		0013A20041085B5E	2	0
589	11	13	2		0013A20041085B96	2	0
590	11	14	2		0013A20041085B96	2	0
591	11	15	2		0013A20041085B87	2	0
592	11	16	2		0013A20041085B87	2	0
593	12	1	1		0013A20041085B62	2	0
594	12	2	1		0013A20041085B62	2	0
595	12	3	1		0013A20041085B94	2	0
596	12	4	1		0013A20041085B94	2	0
597	12	5	1		0013A20041085B4B	2	0
598	12	6	1		0013A20041085B4B	2	0
599	12	7	1		0013A20041085D82	2	0
600	12	8	1		0013A20041085D82	2	0
601	12	9	1		0013A20041085B8E	2	0
602	12	10	1		0013A20041085B8E	2	0
603	12	11	1		0013A20041085B95	2	0
604	12	12	1		0013A20041085B95	2	0
605	12	13	1		0013A20041085B55	2	0
606	12	14	1		0013A20041085B55	2	0
607	12	15	1		0013A200415174B4	2	0
608	12	16	1		0013A200415174B4	2	0
609	12	1	2		0013A200415174AD	2	0
610	12	2	2		0013A200415174AD	2	0
611	12	3	2		0013A200415174BF	2	0
612	12	4	2		0013A200415174BF	2	0
613	12	5	2		0013A200415174BA	2	0
614	12	6	2		0013A200415174BA	2	0
615	12	7	2		0013A200415174BE	2	0
616	12	8	2		0013A200415174BE	2	0
617	12	9	2		0013A200415174BB	2	0
618	12	10	2		0013A200415174BB	2	0
619	12	11	2		0013A200415174BD	2	0
620	12	12	2		0013A200415174BD	2	0
621	12	13	2		0013A200415174BC	2	0
622	12	14	2		0013A200415174BC	2	0
623	12	15	2		0013A200415174AC	2	0
624	12	16	2		0013A200415174AC	2	0
625	16	1	1		0013A2004151751B	2	0
626	16	2	1		0013A2004151751B	2	0
627	16	3	1		0013A20041517518	2	0
628	16	4	1		0013A20041517518	2	0
629	16	5	1		0013A20041517523	2	0
630	16	6	1		0013A20041517523	2	0
631	16	7	1		0013A2004151751F	2	0
632	16	8	1		0013A2004151751F	2	0
633	16	9	1		0013A2004151752C	2	0
634	16	10	1		0013A2004151752C	2	0
635	16	11	1		0013A20041517522	2	0
636	16	12	1		0013A20041517522	2	0
637	16	1	2		0013A20041517520	2	0
638	16	2	2		0013A20041517520	2	0
639	16	3	2		0013A20041085D86	2	0
640	16	4	2		0013A20041085D86	2	0
641	16	5	2		0013A20041517527	2	0
642	16	6	2		0013A20041517527	2	0
643	16	7	2		0013A20041517529	2	0
644	16	8	2		0013A20041517529	2	0
645	16	9	2		0013A2004151752B	2	0
646	16	10	2		0013A2004151752B	2	0
647	16	11	2		0013A20041517525	2	0
648	16	12	2		0013A20041517525	2	0
649	17	1	1		0013A2004151753A	2	0
650	17	2	1		0013A2004151753A	2	0
651	17	3	1		0013A20041517538	2	0
652	17	4	1		0013A20041517538	2	0
653	17	5	1		0013A20041517542	2	0
654	17	6	1		0013A20041517542	2	0
655	17	7	1		0013A2004151752E	2	0
656	17	8	1		0013A2004151752E	2	0
657	17	9	1		0013A20041517541	2	0
658	17	10	1		0013A20041517541	2	0
659	17	11	1		0013A20041517532	2	0
660	17	12	1		0013A20041517532	2	0
661	17	13	1		0013A20041085D58	2	0
662	17	14	1		0013A20041085D58	2	0
663	17	15	1		0013A20041085D52	2	0
664	17	16	1		0013A20041085D52	2	0
665	17	1	2		0013A20041085E17	2	0
666	17	2	2		0013A20041085E17	2	0
667	17	3	2		0013A20041085E18	2	0
668	17	4	2		0013A20041085E18	2	0
669	17	5	2		0013A20041085E1B	2	0
670	17	6	2		0013A20041085E1B	2	0
671	17	7	2		0013A20041085E1E	2	0
672	17	8	2		0013A20041085E1E	2	0
673	17	9	2		0013A20041085E19	2	0
674	17	10	2		0013A20041085E19	2	0
675	17	11	2		0013A20041085E1A	2	0
676	17	12	2		0013A20041085E1A	2	0
677	17	13	2		0013A20041085DE4	2	0
678	17	14	2		0013A20041085DE4	2	0
679	17	15	2		0013A20041085EA5	2	0
680	17	16	2		0013A20041085EA5	2	0
681	18	1	1		0013A20041085E0C	2	0
682	18	2	1		0013A20041085E0C	2	0
683	18	3	1		0013A20041085E16	2	0
684	18	4	1		0013A20041085E16	2	0
685	18	5	1		0013A20041085E0D	2	0
686	18	6	1		0013A20041085E0D	2	0
687	18	7	1		0013A20041085E10	2	0
688	18	8	1		0013A20041085E10	2	0
689	18	9	1		0013A20041085E15	2	0
690	18	10	1		0013A20041085E15	2	0
691	18	11	1		0013A20041085D47	2	0
692	18	12	1		0013A20041085D47	2	0
693	18	13	1		0013A20041085E14	2	0
694	18	14	1		0013A20041085E14	2	0
695	18	15	1		0013A20041085E0B	2	0
696	18	16	1		0013A20041085E0B	2	0
697	18	1	2		0013A20041085E1C	2	0
698	18	2	2		0013A20041085E1C	2	0
699	18	3	2		0013A20041085D51	2	0
700	18	4	2		0013A20041085D51	2	0
701	18	5	2		0013A20041085DE3	2	0
702	18	6	2		0013A20041085DE3	2	0
703	18	7	2		0013A20041085D5A	2	0
704	18	8	2		0013A20041085D5A	2	0
705	18	9	2		0013A20041085E0F	2	0
706	18	10	2		0013A20041085E0F	2	0
707	18	11	2		0013A20041085D44	2	0
708	18	12	2		0013A20041085D44	2	0
709	18	13	2		0013A20041085E11	2	0
710	18	14	2		0013A20041085E11	2	0
711	18	15	2		0013A20041085DA6	2	0
712	18	16	2		0013A20041085DA6	2	0
713	19	1	1		0013A20041085DA7	2	0
714	19	2	1		0013A20041085DA7	2	0
715	19	3	1		0013A20041085DB2	2	0
716	19	4	1		0013A20041085DB2	2	0
717	19	5	1		0013A20041085DA8	2	0
718	19	6	1		0013A20041085DA8	2	0
719	19	7	1		0013A20041085DB4	2	0
720	19	8	1		0013A20041085DB4	2	0
721	19	9	1		0013A20041085DA4	2	0
722	19	10	1		0013A20041085DA4	2	0
723	19	11	1		0013A20041085DAD	2	0
724	19	12	1		0013A20041085DAD	2	0
725	19	13	1		0013A20041085D9F	2	0
726	19	14	1		0013A20041085D9F	2	0
727	19	15	1		0013A20041085DA9	2	0
728	19	16	1		0013A20041085DA9	2	0
729	19	1	2		0013A20041085DAC	2	0
730	19	2	2		0013A20041085DAC	2	0
731	19	3	2		0013A20041085DA3	2	0
732	19	4	2		0013A20041085DA3	2	0
733	19	5	2		0013A20041085DAF	2	0
734	19	6	2		0013A20041085DAF	2	0
735	19	7	2		0013A20041085DA5	2	0
736	19	8	2		0013A20041085DA5	2	0
737	19	9	2		0013A20041085DB3	2	0
738	19	10	2		0013A20041085DB3	2	0
739	19	11	2		0013A20041085DB0	2	0
740	19	12	2		0013A20041085DB0	2	0
741	19	13	2		0013A20041085DAA	2	0
742	19	14	2		0013A20041085DAA	2	0
743	19	15	2		0013A20041085DB1	2	0
744	19	16	2		0013A20041085DB1	2	0
745	22	1	1		0013A20041085D3C	2	0
746	22	2	1		0013A20041085D3C	2	0
747	22	3	1		0013A20041517563	2	0
748	22	4	1		0013A20041517563	2	0
749	22	5	1		0013A20041517519	2	0
750	22	6	1		0013A20041517519	2	0
751	22	7	1		0013A20041085E2C	2	0
752	22	8	1		0013A20041085E2C	2	0
753	22	9	1		0013A20041085E2A	2	0
754	22	10	1		0013A20041085E2A	2	0
755	22	11	1		0013A20041085E1F	2	0
756	22	12	1		0013A20041085E1F	2	0
757	22	13	1		0013A2004151755F	2	0
758	22	14	1		0013A2004151755F	2	0
759	22	15	1		0013A20041085E2B	2	0
760	22	16	1		0013A20041085E2B	2	0
761	22	1	2		0013A20041085E20	2	0
762	22	2	2		0013A20041085E20	2	0
763	22	3	2		0013A20041085E1D	2	0
764	22	4	2		0013A20041085E1D	2	0
765	22	5	2		0013A20041085E24	2	0
766	22	6	2		0013A20041085E24	2	0
767	22	7	2		0013A20041085E21	2	0
768	22	8	2		0013A20041085E21	2	0
769	22	9	2		0013A20041085E29	2	0
770	22	10	2		0013A20041085E29	2	0
771	22	11	2		0013A20041085E22	2	0
772	22	12	2		0013A20041085E22	2	0
773	22	13	2		0013A20041085E28	2	0
774	22	14	2		0013A20041085E28	2	0
775	22	15	2		0013A20041085E26	2	0
776	22	16	2		0013A20041085E26	2	0
777	23	1	1		0013A2004151757A	2	0
778	23	2	1		0013A2004151757A	2	0
779	23	3	1		0013A2004151756E	2	0
780	23	4	1		0013A2004151756E	2	0
781	23	5	1		0013A20041085E27	2	0
782	23	6	1		0013A20041085E27	2	0
783	23	7	1		0013A20041085E25	2	0
784	23	8	1		0013A20041085E25	2	0
785	23	1	2		0013A20041085E23	2	0
786	23	2	2		0013A20041085E23	2	0
787	23	3	2		0013A20041517583	2	0
788	23	4	2		0013A20041517583	2	0
789	23	5	2		0013A20041517587	2	0
790	23	6	2		0013A20041517587	2	0
791	23	7	2		0013A2004151758A	2	0
792	23	8	2		0013A2004151758A	2	0
793	24	1	1		0013A20041517588	2	0
794	24	2	1		0013A20041517588	2	0
795	24	3	1		0013A20041517586	2	0
796	24	4	1		0013A20041517586	2	0
797	24	5	1		0013A2004151757C	2	0
798	24	6	1		0013A2004151757C	2	0
799	24	7	1		0013A20041517585	2	0
800	24	8	1		0013A20041517585	2	0
801	24	9	1		0013A20041517578	2	0
802	24	10	1		0013A20041517578	2	0
803	24	11	1		0013A2004151756F	2	0
804	24	12	1		0013A2004151756F	2	0
805	24	13	1		0013A20041517580	2	0
806	24	14	1		0013A20041517580	2	0
807	24	15	1		0013A20041517581	2	0
808	24	16	1		0013A20041517581	2	0
809	24	1	2		0013A20041517574	2	0
810	24	2	2		0013A20041517574	2	0
811	24	3	2		0013A20041085D48	2	0
812	24	4	2		0013A20041085D48	2	0
813	24	5	2		0013A20041517589	2	0
814	24	6	2		0013A20041517589	2	0
815	24	7	2		0013A20041517573	2	0
816	24	8	2		0013A20041517573	2	0
817	24	9	2		0013A2004151757E	2	0
818	24	10	2		0013A2004151757E	2	0
819	24	11	2		0013A20041517582	2	0
820	24	12	2		0013A20041517582	2	0
821	24	13	2		0013A2004151757D	2	0
822	24	14	2		0013A2004151757D	2	0
823	24	15	2		0013A20041517579	2	0
824	24	16	2		0013A20041517579	2	0
825	25	1	1		0013A20041517572	2	0
826	25	2	1		0013A20041517572	2	0
827	25	3	1		0013A20041085E30	2	0
828	25	4	1		0013A20041085E30	2	0
829	25	5	1		0013A20041085E2E	2	0
830	25	6	1		0013A20041085E2E	2	0
831	25	7	1		0013A20041517584	2	0
832	25	8	1		0013A20041517584	2	0
833	25	9	1		0013A2004151757F	2	0
834	25	10	1		0013A2004151757F	2	0
835	25	11	1		0013A2004151754B	2	0
836	25	12	1		0013A2004151754B	2	0
837	25	13	1		0013A20041517495	2	0
838	25	14	1		0013A20041517495	2	0
839	25	15	1		0013A20041517570	2	0
840	25	16	1		0013A20041517570	2	0
841	25	1	2		0013A20041085E2D	2	0
842	25	2	2		0013A20041085E2D	2	0
843	25	3	2		0013A20041517528	2	0
844	25	4	2		0013A20041517528	2	0
845	25	5	2		0013A20041517576	2	0
846	25	6	2		0013A20041517576	2	0
847	25	7	2		0013A20041085D3E	2	0
848	25	8	2		0013A20041085D3E	2	0
849	25	9	2		0013A20041085D38	2	0
850	25	10	2		0013A20041085D38	2	0
851	25	11	2		0013A20041085D42	2	0
852	25	12	2		0013A20041085D42	2	0
853	25	13	2		0013A20041085D3F	2	0
854	25	14	2		0013A20041085D3F	2	0
855	25	15	2		0013A20041085D49	2	0
856	25	16	2		0013A20041085D49	2	0
857	26	1	1		0013A20041085D45	2	0
858	26	2	1		0013A20041085D45	2	0
859	26	3	1		0013A20041085D50	2	0
860	26	4	1		0013A20041085D50	2	0
861	26	5	1		0013A20041085D4D	2	0
862	26	6	1		0013A20041085D4D	2	0
863	26	7	1		0013A20041085D4C	2	0
864	26	8	1		0013A20041085D4C	2	0
865	26	9	1		0013A20041085D60	2	0
866	26	10	1		0013A20041085D60	2	0
867	26	11	1		0013A20041085D4A	2	0
868	26	12	1		0013A20041085D4A	2	0
869	26	13	1		0013A20041085D56	2	0
870	26	14	1		0013A20041085D56	2	0
871	26	15	1		0013A20041085D5C	2	0
872	26	16	1		0013A20041085D5C	2	0
873	26	1	2		0013A20041085D5B	2	0
874	26	2	2		0013A20041085D5B	2	0
875	26	3	2		0013A20041085D4F	2	0
876	26	4	2		0013A20041085D4F	2	0
877	26	5	2		0013A20041085D53	2	0
878	26	6	2		0013A20041085D53	2	0
879	26	7	2		0013A20041085D4B	2	0
880	26	8	2		0013A20041085D4B	2	0
881	26	9	2		0013A20041085D5F	2	0
882	26	10	2		0013A20041085D5F	2	0
883	26	11	2		0013A20041085E13	2	0
884	26	12	2		0013A20041085E13	2	0
885	26	13	2		0013A20041085D5D	2	0
886	26	14	2		0013A20041085D5D	2	0
887	30	1	1		0013A20041517493	2	0
888	30	2	1		0013A20041517493	2	0
889	30	3	1		0013A20041517509	2	0
890	30	4	1		0013A20041517509	2	0
891	30	1	2		0013A20041517508	2	0
892	30	2	2		0013A20041517508	2	0
893	30	3	2		0013A20041517500	2	0
894	30	4	2		0013A20041517500	2	0
895	31	1	1		0013A2004151748A	2	0
896	31	2	1		0013A2004151748A	2	0
897	31	3	1		0013A2004151748E	2	0
898	31	4	1		0013A2004151748E	2	0
899	31	5	1		0013A2004151750F	2	0
900	31	6	1		0013A2004151750F	2	0
901	31	7	1		0013A200415174F2	2	0
902	31	8	1		0013A200415174F2	2	0
903	31	9	1		0013A20041517503	2	0
904	31	10	1		0013A20041517503	2	0
905	31	11	1		0013A200415174F3	2	0
906	31	12	1		0013A200415174F3	2	0
907	31	13	1		0013A20041517505	2	0
908	31	14	1		0013A20041517505	2	0
909	31	15	1		0013A200415174FB	2	0
910	31	16	1		0013A200415174FB	2	0
911	31	1	2		0013A20041517506	2	0
912	31	2	2		0013A20041517506	2	0
913	31	3	2		0013A20041517504	2	0
914	31	4	2		0013A20041517504	2	0
915	31	5	2		0013A20041517514	2	0
916	31	6	2		0013A20041517514	2	0
917	31	7	2		0013A200415174F8	2	0
918	31	8	2		0013A200415174F8	2	0
919	31	9	2		0013A20041517507	2	0
920	31	10	2		0013A20041517507	2	0
921	31	11	2		0013A200415174FE	2	0
922	31	12	2		0013A200415174FE	2	0
923	31	13	2		0013A20041517515	2	0
924	31	14	2		0013A20041517515	2	0
925	31	15	2		0013A200415174FF	2	0
926	31	16	2		0013A200415174FF	2	0
927	32	1	1		0013A200415174FC	2	0
928	32	2	1		0013A200415174FC	2	0
929	32	3	1		0013A2004151750D	2	0
930	32	4	1		0013A2004151750D	2	0
931	32	5	1		0013A20041517512	2	0
932	32	6	1		0013A20041517512	2	0
933	32	7	1		0013A20041517571	2	0
934	32	8	1		0013A20041517571	2	0
935	32	9	1		0013A2004151757B	2	0
936	32	10	1		0013A2004151757B	2	0
937	32	11	1		0013A2004151746C	2	0
938	32	12	1		0013A2004151746C	2	0
939	32	13	1		0013A2004151746D	2	0
940	32	14	1		0013A2004151746D	2	0
941	32	15	1		0013A2004151750E	2	0
942	32	16	1		0013A2004151750E	2	0
943	32	1	2		0013A2004151750B	2	0
944	32	2	2		0013A2004151750B	2	0
945	32	3	2		0013A20041517472	2	0
946	32	4	2		0013A20041517472	2	0
947	32	5	2		0013A20041517470	2	0
948	32	6	2		0013A20041517470	2	0
949	32	7	2		0013A20041517474	2	0
950	32	8	2		0013A20041517474	2	0
951	32	9	2		0013A2004151747D	2	0
952	32	10	2		0013A2004151747D	2	0
953	32	11	2		0013A2004151747C	2	0
954	32	12	2		0013A2004151747C	2	0
955	32	13	2		0013A20041517478	2	0
956	32	14	2		0013A20041517478	2	0
957	32	15	2		0013A20041517477	2	0
958	32	16	2		0013A20041517477	2	0
