Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
5097	164	1	1		0013A20041753432	13	0
5098	164	2	1		0013A20041753432	13	0
5099	164	3	1		0013A20041753445	13	0
5100	164	4	1		0013A20041753445	13	0
5101	164	5	1		0013A2004175344C	13	0
5102	164	6	1		0013A2004175344C	13	0
5103	164	7	1		0013A20041753440	13	0
5104	164	8	1		0013A20041753440	13	0
5105	164	9	1		0013A20041753424	13	0
5106	164	10	1		0013A20041753424	13	0
5107	164	11	1		0013A2004175342F	13	0
5108	164	12	1		0013A2004175342F	13	0
5109	164	13	1		0013A20041753434	13	0
5110	164	14	1		0013A20041753434	13	0
5111	164	15	1		0013A20041753433	13	0
5112	164	16	1		0013A20041753433	13	0
5113	164	1	2		0013A20041753442	13	0
5114	164	2	2		0013A20041753442	13	0
5115	164	3	2		0013A20041753443	13	0
5116	164	4	2		0013A20041753443	13	0
5117	164	5	2		0013A20041753439	13	0
5118	164	6	2		0013A20041753439	13	0
5119	164	7	2		0013A2004175344A	13	0
5120	164	8	2		0013A2004175344A	13	0
5121	164	9	2		0013A2004175343F	13	0
5122	164	10	2		0013A2004175343F	13	0
5123	164	11	2		0013A2004175343D	13	0
5124	164	12	2		0013A2004175343D	13	0
5125	164	13	2		0013A20041753448	13	0
5126	164	14	2		0013A20041753448	13	0
5127	164	15	2		0013A20041753449	13	0
5128	164	16	2		0013A20041753449	13	0
5129	165	1	1		0013A20041099B01	13	0
5130	165	2	1		0013A20041099B01	13	0
5131	165	3	1		0013A20041099B0B	13	0
5132	165	4	1		0013A20041099B0B	13	0
5133	165	5	1		0013A20041099B0A	13	0
5134	165	6	1		0013A20041099B0A	13	0
5135	165	7	1		0013A20041099AD8	13	0
5136	165	8	1		0013A20041099AD8	13	0
5137	165	9	1		0013A20041099AE1	13	0
5138	165	10	1		0013A20041099AE1	13	0
5139	165	11	1		0013A20041099AD6	13	0
5140	165	12	1		0013A20041099AD6	13	0
5141	165	13	1		0013A2004151DF24	13	0
5142	165	14	1		0013A2004151DF24	13	0
5143	165	15	1		0013A200417509E3	13	0
5144	165	16	1		0013A200417509E3	13	0
5145	165	1	2		0013A20041099AED	13	0
5146	165	2	2		0013A20041099AED	13	0
5147	165	3	2		0013A20041099ADC	13	0
5148	165	4	2		0013A20041099ADC	13	0
5149	165	5	2		0013A2004151DF70	13	0
5150	165	6	2		0013A2004151DF70	13	0
5151	165	7	2		0013A2004151DF6D	13	0
5152	165	8	2		0013A2004151DF6D	13	0
5153	165	9	2		0013A2004151DF6F	13	0
5154	165	10	2		0013A2004151DF6F	13	0
5155	165	11	2		0013A20041099AEF	13	0
5156	165	12	2		0013A20041099AEF	13	0
5157	165	13	2		0013A200417509BD	13	0
5158	165	14	2		0013A200417509BD	13	0
5159	165	15	2		0013A2004151DF21	13	0
5160	165	16	2		0013A2004151DF21	13	0
5161	166	1	1		0013A2004151DF66	13	0
5162	166	2	1		0013A2004151DF66	13	0
5163	166	3	1		0013A2004151DF41	13	0
5164	166	4	1		0013A2004151DF41	13	0
5165	166	5	1		0013A2004151DF38	13	0
5166	166	6	1		0013A2004151DF38	13	0
5167	166	7	1		0013A2004151DF2E	13	0
5168	166	8	1		0013A2004151DF2E	13	0
5169	166	1	2		0013A2004151DF43	13	0
5170	166	2	2		0013A2004151DF43	13	0
5171	166	3	2		0013A2004151DF3D	13	0
5172	166	4	2		0013A2004151DF3D	13	0
5173	166	5	2		0013A2004151DF32	13	0
5174	166	6	2		0013A2004151DF32	13	0
5175	166	7	2		0013A2004151DF25	13	0
5176	166	8	2		0013A2004151DF25	13	0
5177	171	1	1		0013A2004151DF2D	13	0
5178	171	2	1		0013A2004151DF2D	13	0
5179	171	3	1		0013A20041099ADA	13	0
5180	171	4	1		0013A20041099ADA	13	0
5181	171	5	1		0013A200417509DA	13	0
5182	171	6	1		0013A200417509DA	13	0
5183	171	7	1		0013A2004151DF39	13	0
5184	171	8	1		0013A2004151DF39	13	0
5185	171	9	1		0013A2004151DF2F	13	0
5186	171	10	1		0013A2004151DF2F	13	0
5187	171	11	1		0013A2004151DF26	13	0
5188	171	12	1		0013A2004151DF26	13	0
5189	171	13	1		0013A2004151DF33	13	0
5190	171	14	1		0013A2004151DF33	13	0
5191	171	15	1		0013A2004151DF2A	13	0
5192	171	16	1		0013A2004151DF2A	13	0
5193	171	1	2		0013A20041099AC2	13	0
5194	171	2	2		0013A20041099AC2	13	0
5195	171	3	2		0013A20041099AD2	13	0
5196	171	4	2		0013A20041099AD2	13	0
5197	171	5	2		0013A2004151DF2C	13	0
5198	171	6	2		0013A2004151DF2C	13	0
5199	171	7	2		0013A20041099AC1	13	0
5200	171	8	2		0013A20041099AC1	13	0
5201	171	9	2		0013A20041099AAF	13	0
5202	171	10	2		0013A20041099AAF	13	0
5203	171	11	2		0013A20041099AA6	13	0
5204	171	12	2		0013A20041099AA6	13	0
5205	171	13	2		0013A20041099A92	13	0
5206	171	14	2		0013A20041099A92	13	0
5207	171	15	2		0013A20041099AA3	13	0
5208	171	16	2		0013A20041099AA3	13	0
5209	172	1	1		0013A20041099A9D	13	0
5210	172	2	1		0013A20041099A9D	13	0
5211	172	3	1		0013A20041099AA4	13	0
5212	172	4	1		0013A20041099AA4	13	0
5213	172	5	1		0013A20041099A9B	13	0
5214	172	6	1		0013A20041099A9B	13	0
5215	172	7	1		0013A20041099AA5	13	0
5216	172	8	1		0013A20041099AA5	13	0
5217	172	9	1		0013A20041099AA1	13	0
5218	172	10	1		0013A20041099AA1	13	0
5219	172	11	1		0013A20041099AA2	13	0
5220	172	12	1		0013A20041099AA2	13	0
5221	172	13	1		0013A20041099A9E	13	0
5222	172	14	1		0013A20041099A9E	13	0
5223	172	15	1		0013A200417509D0	13	0
5224	172	16	1		0013A200417509D0	13	0
5225	172	1	2		0013A20041099A9C	13	0
5226	172	2	2		0013A20041099A9C	13	0
5227	172	3	2		0013A20041099AA9	13	0
5228	172	4	2		0013A20041099AA9	13	0
5229	172	5	2		0013A20041099AA7	13	0
5230	172	6	2		0013A20041099AA7	13	0
5231	172	7	2		0013A20041099ACD	13	0
5232	172	8	2		0013A20041099ACD	13	0
5233	172	9	2		0013A20041099AC8	13	0
5234	172	10	2		0013A20041099AC8	13	0
5235	172	11	2		0013A20041099AD0	13	0
5236	172	12	2		0013A20041099AD0	13	0
5237	172	13	2		0013A20041099ACC	13	0
5238	172	14	2		0013A20041099ACC	13	0
5239	172	15	2		0013A20041099A9F	13	0
5240	172	16	2		0013A20041099A9F	13	0
5241	173	1	1		0013A20041099ACE	13	0
5242	173	2	1		0013A20041099ACE	13	0
5243	173	3	1		0013A20041099ACB	13	0
5244	173	4	1		0013A20041099ACB	13	0
5245	173	5	1		0013A20041099AC7	13	0
5246	173	6	1		0013A20041099AC7	13	0
5247	173	7	1		0013A20041099AC5	13	0
5248	173	8	1		0013A20041099AC5	13	0
5249	173	9	1		0013A20041099ADB	13	0
5250	173	10	1		0013A20041099ADB	13	0
5251	173	11	1		0013A200417509EA	13	0
5252	173	12	1		0013A200417509EA	13	0
5253	173	13	1		0013A200417509F2	13	0
5254	173	14	1		0013A200417509F2	13	0
5255	173	15	1		0013A20041099ADE	13	0
5256	173	16	1		0013A20041099ADE	13	0
5257	173	1	2		0013A20041099AD9	13	0
5258	173	2	2		0013A20041099AD9	13	0
5259	173	3	2		0013A20041099AD4	13	0
5260	173	4	2		0013A20041099AD4	13	0
5261	173	5	2		0013A20041099ACF	13	0
5262	173	6	2		0013A20041099ACF	13	0
5263	173	7	2		0013A20041099AE2	13	0
5264	173	8	2		0013A20041099AE2	13	0
5265	173	9	2		0013A20041099AE6	13	0
5266	173	10	2		0013A20041099AE6	13	0
5267	173	11	2		0013A20041099AD1	13	0
5268	173	12	2		0013A20041099AD1	13	0
5269	173	13	2		0013A20041099ADD	13	0
5270	173	14	2		0013A20041099ADD	13	0
5271	173	15	2		0013A200417509E2	13	0
5272	173	16	2		0013A200417509E2	13	0
