Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
1474	43	2	1		0013A20041753327	4	0
1475	43	3	1		0013A2004151DFFF	4	0
1476	43	4	1		0013A2004151DFFF	4	0
1477	43	5	1		0013A2004151DFF6	4	0
1478	43	6	1		0013A2004151DFF6	4	0
1479	43	7	1		0013A2004151E000	4	0
1480	43	8	1		0013A2004151E000	4	0
1481	43	1	2		0013A2004151DFFE	4	0
1482	43	2	2		0013A2004151DFFE	4	0
1483	43	3	2		0013A2004151E002	4	0
1484	43	4	2		0013A2004151E002	4	0
1485	43	5	2		0013A2004151E001	4	0
1486	43	6	2		0013A2004151E001	4	0
1487	43	7	2		0013A2004151E006	4	0
1488	43	8	2		0013A2004151E006	4	0
1489	44	1	1		0013A20041099B56	4	0
1490	44	2	1		0013A20041099B56	4	0
1491	44	3	1		0013A2004151DFFD	4	0
1492	44	4	1		0013A2004151DFFD	4	0
1493	44	5	1		0013A20041099B5E	4	0
1494	44	6	1		0013A20041099B5E	4	0
1495	44	7	1		0013A20041099B46	4	0
1496	44	8	1		0013A20041099B46	4	0
1497	44	9	1		0013A20041099B4E	4	0
1498	44	10	1		0013A20041099B4E	4	0
1499	44	11	1		0013A20041099B4D	4	0
1500	44	12	1		0013A20041099B4D	4	0
1501	44	13	1		0013A20041099B28	4	0
1502	44	14	1		0013A20041099B28	4	0
1503	44	15	1		0013A20041099B60	4	0
1504	44	16	1		0013A20041099B60	4	0
1505	44	1	2		0013A20041099B5D	4	0
1506	44	2	2		0013A20041099B5D	4	0
1507	44	3	2		0013A20041099B27	4	0
1508	44	4	2		0013A20041099B27	4	0
1509	44	5	2		0013A20041099B5F	4	0
1510	44	6	2		0013A20041099B5F	4	0
1511	44	7	2		0013A20041099B4C	4	0
1512	44	8	2		0013A20041099B4C	4	0
1513	44	9	2		0013A20041099B80	4	0
1514	44	10	2		0013A20041099B80	4	0
1515	44	11	2		0013A2004151E005	4	0
1516	44	12	2		0013A2004151E005	4	0
1517	44	13	2		0013A20041099B5C	4	0
1518	44	14	2		0013A20041099B5C	4	0
1519	44	15	2		0013A2004151E018	4	0
1520	44	16	2		0013A2004151E018	4	0
1521	45	1	1		0013A2004151E01D	4	0
1522	45	2	1		0013A2004151E01D	4	0
1523	45	3	1		0013A20041099B4B	4	0
1524	45	4	1		0013A20041099B4B	4	0
1525	45	5	1		0013A20041099B48	4	0
1526	45	6	1		0013A20041099B48	4	0
1527	45	7	1		0013A20041099B4F	4	0
1528	45	8	1		0013A20041099B4F	4	0
1529	45	9	1		0013A20041099B4A	4	0
1530	45	10	1		0013A20041099B4A	4	0
1531	45	11	1		0013A2004151E021	4	0
1532	45	12	1		0013A2004151E021	4	0
1533	45	13	1		0013A20041099B47	4	0
1534	45	14	1		0013A20041099B47	4	0
1535	45	15	1		0013A20041099B62	4	0
1536	45	16	1		0013A20041099B62	4	0
1537	45	1	2		0013A2004151DFF5	4	0
1538	45	2	2		0013A2004151DFF5	4	0
1539	45	3	2		0013A2004151DFF4	4	0
1540	45	4	2		0013A2004151DFF4	4	0
1541	45	5	2		0013A2004151DFF8	4	0
1542	45	6	2		0013A2004151DFF8	4	0
1543	45	7	2		0013A20041753342	4	0
1544	45	8	2		0013A20041753342	4	0
1545	45	9	2		0013A2004175333C	4	0
1546	45	10	2		0013A2004175333C	4	0
1547	45	11	2		0013A20041753338	4	0
1548	45	12	2		0013A20041753338	4	0
1549	45	13	2		0013A2004175333D	4	0
1550	45	14	2		0013A2004175333D	4	0
1551	45	15	2		0013A20041753344	4	0
1552	45	16	2		0013A20041753344	4	0
1553	46	1	1		0013A20041753346	4	0
1554	46	2	1		0013A20041753346	4	0
1555	46	3	1		0013A20041753345	4	0
1556	46	4	1		0013A20041753345	4	0
1557	46	5	1		0013A2004175333B	4	0
1558	46	6	1		0013A2004175333B	4	0
1559	46	7	1		0013A2004175331B	4	0
1560	46	8	1		0013A2004175331B	4	0
1561	46	9	1		0013A20041753330	4	0
1562	46	10	1		0013A20041753330	4	0
1563	46	11	1		0013A2004175333E	4	0
1564	46	12	1		0013A2004175333E	4	0
1565	46	13	1		0013A20041753347	4	0
1566	46	14	1		0013A20041753347	4	0
1567	46	15	1		0013A20041753341	4	0
1568	46	16	1		0013A20041753341	4	0
1569	46	1	2		0013A20041753343	4	0
1570	46	2	2		0013A20041753343	4	0
1571	46	3	2		0013A2004151E015	4	0
1572	46	4	2		0013A2004151E015	4	0
1573	46	5	2		0013A20041099B65	4	0
1574	46	6	2		0013A20041099B65	4	0
1575	46	7	2		0013A20041099B6D	4	0
1576	46	8	2		0013A20041099B6D	4	0
1577	46	9	2		0013A20041099B64	4	0
1578	46	10	2		0013A20041099B64	4	0
1579	46	11	2		0013A20041099B63	4	0
1580	46	12	2		0013A20041099B63	4	0
1581	46	13	2		0013A20041099B54	4	0
1582	46	14	2		0013A20041099B54	4	0
1583	46	15	2		0013A20041099B61	4	0
1584	46	16	2		0013A20041099B61	4	0
1585	49	1	1		0013A2004175337C	4	0
1586	49	2	1		0013A2004175337C	4	0
1587	49	3	1		0013A2004175337B	4	0
1588	49	4	1		0013A2004175337B	4	0
1589	49	5	1		0013A2004175337E	4	0
1590	49	6	1		0013A2004175337E	4	0
1591	49	7	1		0013A2004175337F	4	0
1592	49	8	1		0013A2004175337F	4	0
1593	49	1	2		0013A2004175337D	4	0
1594	49	2	2		0013A2004175337D	4	0
1595	49	3	2		0013A20041753378	4	0
1596	49	4	2		0013A20041753378	4	0
1597	49	5	2		0013A20041753354	4	0
1598	49	6	2		0013A20041753354	4	0
1599	49	7	2		0013A20041753375	4	0
1600	49	8	2		0013A20041753375	4	0
1601	50	1	1		0013A2004175335C	4	0
1602	50	2	1		0013A2004175335C	4	0
1603	50	3	1		0013A20041753379	4	0
1604	50	4	1		0013A20041753379	4	0
1605	50	5	1		0013A2004175337A	4	0
1606	50	6	1		0013A2004175337A	4	0
1607	50	7	1		0013A20041753374	4	0
1608	50	8	1		0013A20041753374	4	0
1609	50	9	1		0013A2004175336B	4	0
1610	50	10	1		0013A2004175336B	4	0
1611	50	11	1		0013A2004175336A	4	0
1612	50	12	1		0013A2004175336A	4	0
1613	50	13	1		0013A20041753373	4	0
1614	50	14	1		0013A20041753373	4	0
1615	50	15	1		0013A2004175336C	4	0
1616	50	16	1		0013A2004175336C	4	0
1617	50	1	2		0013A20041753372	4	0
1618	50	2	2		0013A20041753372	4	0
1619	50	3	2		0013A2004175336D	4	0
1620	50	4	2		0013A2004175336D	4	0
1621	50	5	2		0013A20041753367	4	0
1622	50	6	2		0013A20041753367	4	0
1623	50	7	2		0013A2004175336E	4	0
1624	50	8	2		0013A2004175336E	4	0
1625	50	9	2		0013A20041753371	4	0
1626	50	10	2		0013A20041753371	4	0
1627	50	11	2		0013A20041753370	4	0
1628	50	12	2		0013A20041753370	4	0
1629	50	13	2		0013A20041519E60	4	0
1630	50	14	2		0013A20041519E60	4	0
1631	50	15	2		0013A20041519E6D	4	0
1632	50	16	2		0013A20041519E6D	4	0
1633	51	1	1		0013A20041519E17	4	0
1634	51	2	1		0013A20041519E17	4	0
1635	51	3	1		0013A20041519E16	4	0
1636	51	4	1		0013A20041519E16	4	0
1637	51	5	1		0013A20041519E12	4	0
1638	51	6	1		0013A20041519E12	4	0
1639	51	7	1		0013A20041519E65	4	0
1640	51	8	1		0013A20041519E65	4	0
1641	51	9	1		0013A20041519E6A	4	0
1642	51	10	1		0013A20041519E6A	4	0
1643	51	11	1		0013A20041519E66	4	0
1644	51	12	1		0013A20041519E66	4	0
1645	51	13	1		0013A20041519E18	4	0
1646	51	14	1		0013A20041519E18	4	0
1647	51	15	1		0013A20041519E67	4	0
1648	51	16	1		0013A20041519E67	4	0
1649	51	1	2		0013A20041088D27	4	0
1650	51	2	2		0013A20041088D27	4	0
1651	51	3	2		0013A20041088D30	4	0
1652	51	4	2		0013A20041088D30	4	0
1653	51	5	2		0013A20041088D2F	4	0
1654	51	6	2		0013A20041088D2F	4	0
1655	51	7	2		0013A20041519E6C	4	0
1656	51	8	2		0013A20041519E6C	4	0
1657	51	9	2		0013A20041519E76	4	0
1658	51	10	2		0013A20041519E76	4	0
1659	51	11	2		0013A20041519E15	4	0
1660	51	12	2		0013A20041519E15	4	0
1661	51	13	2		0013A20041088D3D	4	0
1662	51	14	2		0013A20041088D3D	4	0
1663	51	15	2		0013A20041088D35	4	0
1664	51	16	2		0013A20041088D35	4	0
1665	52	1	1		0013A20041519E11	4	0
1666	52	2	1		0013A20041519E11	4	0
1667	52	3	1		0013A20041088D2A	4	0
1668	52	4	1		0013A20041088D2A	4	0
1669	52	5	1		0013A20041088D3F	4	0
1670	52	6	1		0013A20041088D3F	4	0
1671	52	7	1		0013A20041519E1B	4	0
1672	52	8	1		0013A20041519E1B	4	0
1673	52	9	1		0013A20041519E1C	4	0
1674	52	10	1		0013A20041519E1C	4	0
1675	52	11	1		0013A20041519E14	4	0
1676	52	12	1		0013A20041519E14	4	0
1677	52	13	1		0013A20041519E0F	4	0
1678	52	14	1		0013A20041519E0F	4	0
1679	52	15	1		0013A2004109509D	4	0
1680	52	16	1		0013A2004109509D	4	0
1681	52	1	2		0013A20041095091	4	0
1682	52	2	2		0013A20041095091	4	0
1683	52	3	2		0013A20041095093	4	0
1684	52	4	2		0013A20041095093	4	0
1685	52	5	2		0013A20041519F39	4	0
1686	52	6	2		0013A20041519F39	4	0
1687	52	7	2		0013A20041519F38	4	0
1688	52	8	2		0013A20041519F38	4	0
1689	52	9	2		0013A20041519F2C	4	0
1690	52	10	2		0013A20041519F2C	4	0
1691	52	11	2		0013A20041519F2F	4	0
1692	52	12	2		0013A20041519F2F	4	0
1693	52	13	2		0013A20041519F3B	4	0
1694	52	14	2		0013A20041519F3B	4	0
1695	52	15	2		0013A20041519F32	4	0
1696	52	16	2		0013A20041519F32	4	0
1697	55	1	1		0013A20041088C7B	4	0
1698	55	2	1		0013A20041088C7B	4	0
1699	55	3	1		0013A20041088C81	4	0
1700	55	4	1		0013A20041088C81	4	0
1701	55	5	1		0013A20041088C7D	4	0
1702	55	6	1		0013A20041088C7D	4	0
1703	55	7	1		0013A20041088C8E	4	0
1704	55	8	1		0013A20041088C8E	4	0
1705	55	9	1		0013A20041519E6B	4	0
1706	55	10	1		0013A20041519E6B	4	0
1707	55	11	1		0013A20041519E83	4	0
1708	55	12	1		0013A20041519E83	4	0
1709	55	13	1		0013A20041519E5F	4	0
1710	55	14	1		0013A20041519E5F	4	0
1711	55	15	1		0013A20041519E13	4	0
1712	55	16	1		0013A20041519E13	4	0
1713	55	1	2		0013A20041519E10	4	0
1714	55	2	2		0013A20041519E10	4	0
1715	55	3	2		0013A20041519EB8	4	0
1716	55	4	2		0013A20041519EB8	4	0
1717	55	5	2		0013A20041519ED9	4	0
1718	55	6	2		0013A20041519ED9	4	0
1719	55	7	2		0013A20041519EDD	4	0
1720	55	8	2		0013A20041519EDD	4	0
1721	55	9	2		0013A20041519EDC	4	0
1722	55	10	2		0013A20041519EDC	4	0
1723	55	11	2		0013A20041519ED7	4	0
1724	55	12	2		0013A20041519ED7	4	0
1725	55	13	2		0013A20041519EC3	4	0
1726	55	14	2		0013A20041519EC3	4	0
1727	55	15	2		0013A20041519EC1	4	0
1728	55	16	2		0013A20041519EC1	4	0
1729	56	1	1		0013A20041519ECA	4	0
1730	56	2	1		0013A20041519ECA	4	0
1731	56	3	1		0013A20041519EAF	4	0
1732	56	4	1		0013A20041519EAF	4	0
1733	56	5	1		0013A20041519EC6	4	0
1734	56	6	1		0013A20041519EC6	4	0
1735	56	7	1		0013A20041519EC9	4	0
1736	56	8	1		0013A20041519EC9	4	0
1737	56	9	1		0013A20041519EB6	4	0
1738	56	10	1		0013A20041519EB6	4	0
1739	56	11	1		0013A20041519EC8	4	0
1740	56	12	1		0013A20041519EC8	4	0
1741	56	13	1		0013A20041519EC5	4	0
1742	56	14	1		0013A20041519EC5	4	0
1743	56	15	1		0013A20041519EBF	4	0
1744	56	16	1		0013A20041519EBF	4	0
1745	56	1	2		0013A20041095096	4	0
1746	56	2	2		0013A20041095096	4	0
1747	56	3	2		0013A20041519EC4	4	0
1748	56	4	2		0013A20041519EC4	4	0
1749	56	5	2		0013A20041519EBE	4	0
1750	56	6	2		0013A20041519EBE	4	0
1751	56	7	2		0013A20041519E8B	4	0
1752	56	8	2		0013A20041519E8B	4	0
1753	56	9	2		0013A20041519ECD	4	0
1754	56	10	2		0013A20041519ECD	4	0
1755	56	11	2		0013A2004109514C	4	0
1756	56	12	2		0013A2004109514C	4	0
1757	56	13	2		0013A2004109513B	4	0
1758	56	14	2		0013A2004109513B	4	0
1759	56	15	2		0013A20041095090	4	0
1760	56	16	2		0013A20041095090	4	0
1761	57	1	1		0013A20041519EC0	4	0
1762	57	2	1		0013A20041519EC0	4	0
1763	57	3	1		0013A20041519EC2	4	0
1764	57	4	1		0013A20041519EC2	4	0
1765	57	5	1		0013A20041088CA5	4	0
1766	57	6	1		0013A20041088CA5	4	0
1767	57	7	1		0013A20041095149	4	0
1768	57	8	1		0013A20041095149	4	0
1769	57	9	1		0013A20041095156	4	0
1770	57	10	1		0013A20041095156	4	0
1771	57	11	1		0013A2004109513E	4	0
1772	57	12	1		0013A2004109513E	4	0
1773	57	13	1		0013A2004109514F	4	0
1774	57	14	1		0013A2004109514F	4	0
1775	57	15	1		0013A20041088CA4	4	0
1776	57	16	1		0013A20041088CA4	4	0
1777	57	1	2		0013A20041088CA0	4	0
1778	57	2	2		0013A20041088CA0	4	0
1779	57	3	2		0013A20041095137	4	0
1780	57	4	2		0013A20041095137	4	0
1781	57	5	2		0013A20041088C95	4	0
1782	57	6	2		0013A20041088C95	4	0
1783	57	7	2		0013A20041095147	4	0
1784	57	8	2		0013A20041095147	4	0
1785	57	9	2		0013A20041088CA3	4	0
1786	57	10	2		0013A20041088CA3	4	0
1787	57	11	2		0013A20041088C80	4	0
1788	57	12	2		0013A20041088C80	4	0
1789	57	13	2		0013A20041095131	4	0
1790	57	14	2		0013A20041095131	4	0
1791	57	15	2		0013A20041088CA2	4	0
1792	57	16	2		0013A20041088CA2	4	0
1793	60	1	1		0013A20041095095	4	0
1794	60	2	1		0013A20041095095	4	0
1795	60	3	1		0013A20041095094	4	0
1796	60	4	1		0013A20041095094	4	0
1797	60	5	1		0013A20041519F25	4	0
1798	60	6	1		0013A20041519F25	4	0
1799	60	7	1		0013A20041095098	4	0
1800	60	8	1		0013A20041095098	4	0
1801	60	9	1		0013A20041519E85	4	0
1802	60	10	1		0013A20041519E85	4	0
1803	60	11	1		0013A20041519E86	4	0
1804	60	12	1		0013A20041519E86	4	0
1805	60	13	1		0013A20041088B8E	4	0
1806	60	14	1		0013A20041088B8E	4	0
1807	60	15	1		0013A20041519E80	4	0
1808	60	16	1		0013A20041519E80	4	0
1809	60	1	2		0013A20041519E77	4	0
1810	60	2	2		0013A20041519E77	4	0
1811	60	3	2		0013A20041088B8B	4	0
1812	60	4	2		0013A20041088B8B	4	0
1813	60	5	2		0013A20041519E81	4	0
1814	60	6	2		0013A20041519E81	4	0
1815	60	7	2		0013A20041519E89	4	0
1816	60	8	2		0013A20041519E89	4	0
1817	60	9	2		0013A20041519E7E	4	0
1818	60	10	2		0013A20041519E7E	4	0
1819	60	11	2		0013A20041519E84	4	0
1820	60	12	2		0013A20041519E84	4	0
1821	60	13	2		0013A20041088C83	4	0
1822	60	14	2		0013A20041088C83	4	0
1823	60	15	2		0013A20041088C84	4	0
1824	60	16	2		0013A20041088C84	4	0
1825	61	1	1		0013A20041519E87	4	0
1826	61	2	1		0013A20041519E87	4	0
1827	61	3	1		0013A20041519E88	4	0
1828	61	4	1		0013A20041519E88	4	0
1829	61	5	1		0013A20041519E7F	4	0
1830	61	6	1		0013A20041519E7F	4	0
1831	61	7	1		0013A20041088B91	4	0
1832	61	8	1		0013A20041088B91	4	0
1833	61	9	1		0013A20041088B93	4	0
1834	61	10	1		0013A20041088B93	4	0
1835	61	11	1		0013A20041088B95	4	0
1836	61	12	1		0013A20041088B95	4	0
1837	61	13	1		0013A20041088B98	4	0
1838	61	14	1		0013A20041088B98	4	0
1839	61	15	1		0013A20041088C82	4	0
1840	61	16	1		0013A20041088C82	4	0
1841	61	1	2		0013A20041088C7C	4	0
1842	61	2	2		0013A20041088C7C	4	0
1843	61	3	2		0013A20041088B9E	4	0
1844	61	4	2		0013A20041088B9E	4	0
1845	61	5	2		0013A20041088C7F	4	0
1846	61	6	2		0013A20041088C7F	4	0
1847	61	7	2		0013A20041088C85	4	0
1848	61	8	2		0013A20041088C85	4	0
1849	61	9	2		0013A20041088B8F	4	0
1850	61	10	2		0013A20041088B8F	4	0
1851	61	11	2		0013A20041088B92	4	0
1852	61	12	2		0013A20041088B92	4	0
1853	61	13	2		0013A20041088B9C	4	0
1854	61	14	2		0013A20041088B9C	4	0
1855	61	15	2		0013A20041088B90	4	0
1856	61	16	2		0013A20041088B90	4	0
1857	62	1	1		0013A20041088B96	4	0
1858	62	2	1		0013A20041088B96	4	0
1859	62	3	1		0013A20041088B97	4	0
1860	62	4	1		0013A20041088B97	4	0
1861	62	5	1		0013A20041088C8F	4	0
1862	62	6	1		0013A20041088C8F	4	0
1863	62	7	1		0013A20041088C94	4	0
1864	62	8	1		0013A20041088C94	4	0
1865	62	9	1		0013A20041088C8C	4	0
1866	62	10	1		0013A20041088C8C	4	0
1867	62	11	1		0013A20041088C9F	4	0
1868	62	12	1		0013A20041088C9F	4	0
1869	62	13	1		0013A20041088B8D	4	0
1870	62	14	1		0013A20041088B8D	4	0
1871	62	15	1		0013A20041088C98	4	0
1872	62	16	1		0013A20041088C98	4	0
1873	62	1	2		0013A20041088C9D	4	0
1874	62	2	2		0013A20041088C9D	4	0
1875	62	3	2		0013A20041088C87	4	0
1876	62	4	2		0013A20041088C87	4	0
1877	62	5	2		0013A20041088C9B	4	0
1878	62	6	2		0013A20041088C9B	4	0
1879	62	7	2		0013A20041088C8A	4	0
1880	62	8	2		0013A20041088C8A	4	0
1881	62	9	2		0013A20041088C9A	4	0
1882	62	10	2		0013A20041088C9A	4	0
1883	62	11	2		0013A20041088C96	4	0
1884	62	12	2		0013A20041088C96	4	0
1885	62	13	2		0013A20041088C8D	4	0
1886	62	14	2		0013A20041088C8D	4	0
1887	62	15	2		0013A20041088CA1	4	0
1888	62	16	2		0013A20041088CA1	4	0
