Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
4554	136	2	1		0013A2004151E4C9	11	0
4555	136	3	1		0013A20041099FD6	11	0
4556	136	4	1		0013A20041099FD6	11	0
4557	136	5	1		0013A2004109A004	11	0
4558	136	6	1		0013A2004109A004	11	0
4559	136	7	1		0013A2004109A016	11	0
4560	136	8	1		0013A2004109A016	11	0
4561	136	9	1		0013A20041099FEF	11	0
4562	136	10	1		0013A20041099FEF	11	0
4563	136	11	1		0013A2004109A012	11	0
4564	136	12	1		0013A2004109A012	11	0
4565	136	13	1		0013A2004151E4CA	11	0
4566	136	14	1		0013A2004151E4CA	11	0
4567	136	15	1		0013A2004109A005	11	0
4568	136	16	1		0013A2004109A005	11	0
4569	136	1	2		0013A2004109A00C	11	0
4570	136	2	2		0013A2004109A00C	11	0
4571	136	3	2		0013A2004109A006	11	0
4572	136	4	2		0013A2004109A006	11	0
4573	136	5	2		0013A2004109A007	11	0
4574	136	6	2		0013A2004109A007	11	0
4575	136	7	2		0013A2004109A002	11	0
4576	136	8	2		0013A2004109A002	11	0
4577	136	9	2		0013A20041099FFA	11	0
4578	136	10	2		0013A20041099FFA	11	0
4579	136	11	2		0013A20041099FF3	11	0
4580	136	12	2		0013A20041099FF3	11	0
4581	136	13	2		0013A20041099FF0	11	0
4582	136	14	2		0013A20041099FF0	11	0
4583	136	15	2		0013A2004109A010	11	0
4584	136	16	2		0013A2004109A010	11	0
4585	142	1	1		0013A20041099F65	11	0
4586	142	2	1		0013A20041099F65	11	0
4587	142	3	1		0013A20041099FDB	11	0
4588	142	4	1		0013A20041099FDB	11	0
4589	142	5	1		0013A20041099FE3	11	0
4590	142	6	1		0013A20041099FE3	11	0
4591	142	7	1		0013A20041099FD2	11	0
4592	142	8	1		0013A20041099FD2	11	0
4593	142	9	1		0013A20041099FC8	11	0
4594	142	10	1		0013A20041099FC8	11	0
4595	142	11	1		0013A20041099FD3	11	0
4596	142	12	1		0013A20041099FD3	11	0
4597	142	13	1		0013A20041099FD1	11	0
4598	142	14	1		0013A20041099FD1	11	0
4599	142	15	1		0013A20041099FCE	11	0
4600	142	16	1		0013A20041099FCE	11	0
4601	142	1	2		0013A20041099FCD	11	0
4602	142	2	2		0013A20041099FCD	11	0
4603	142	3	2		0013A20041099FCA	11	0
4604	142	4	2		0013A20041099FCA	11	0
4605	142	5	2		0013A20041099FCC	11	0
4606	142	6	2		0013A20041099FCC	11	0
4607	142	7	2		0013A20041099F86	11	0
4608	142	8	2		0013A20041099F86	11	0
4609	142	9	2		0013A20041099FCF	11	0
4610	142	10	2		0013A20041099FCF	11	0
4611	142	11	2		0013A20041099F7D	11	0
4612	142	12	2		0013A20041099F7D	11	0
4613	142	13	2		0013A200417537C4	11	0
4614	142	14	2		0013A200417537C4	11	0
4615	142	15	2		0013A200417537D5	11	0
4616	142	16	2		0013A200417537D5	11	0
4617	148	1	1		0013A20041099C63	11	0
4618	148	2	1		0013A20041099C63	11	0
4619	148	3	1		0013A20041099C75	11	0
4620	148	4	1		0013A20041099C75	11	0
4621	148	5	1		0013A20041099C18	11	0
4622	148	6	1		0013A20041099C18	11	0
4623	148	7	1		0013A20041099C73	11	0
4624	148	8	1		0013A20041099C73	11	0
4625	148	9	1		0013A200417534E7	11	0
4626	148	10	1		0013A200417534E7	11	0
4627	148	11	1		0013A200417534D0	11	0
4628	148	12	1		0013A200417534D0	11	0
4629	148	13	1		0013A200417534EB	11	0
4630	148	14	1		0013A200417534EB	11	0
4631	148	15	1		0013A20041099C72	11	0
4632	148	16	1		0013A20041099C72	11	0
4633	148	1	2		0013A200417534DA	11	0
4634	148	2	2		0013A200417534DA	11	0
4635	148	3	2		0013A200417534F5	11	0
4636	148	4	2		0013A200417534F5	11	0
4637	148	5	2		0013A200417534CF	11	0
4638	148	6	2		0013A200417534CF	11	0
4639	148	7	2		0013A200417534D1	11	0
4640	148	8	2		0013A200417534D1	11	0
4641	148	9	2		0013A200417534E4	11	0
4642	148	10	2		0013A200417534E4	11	0
4643	148	11	2		0013A200417534CE	11	0
4644	148	12	2		0013A200417534CE	11	0
4645	148	13	2		0013A20041099C77	11	0
4646	148	14	2		0013A20041099C77	11	0
4647	148	15	2		0013A20041099B74	11	0
4648	148	16	2		0013A20041099B74	11	0
4649	149	1	1		0013A200417534D8	11	0
4650	149	2	1		0013A200417534D8	11	0
4651	149	3	1		0013A200417534CD	11	0
4652	149	4	1		0013A200417534CD	11	0
4653	149	5	1		0013A20041099C71	11	0
4654	149	6	1		0013A20041099C71	11	0
4655	149	7	1		0013A200417534D3	11	0
4656	149	8	1		0013A200417534D3	11	0
4657	149	9	1		0013A200417534DF	11	0
4658	149	10	1		0013A200417534DF	11	0
4659	149	11	1		0013A20041099C74	11	0
4660	149	12	1		0013A20041099C74	11	0
4661	149	13	1		0013A200417534D7	11	0
4662	149	14	1		0013A200417534D7	11	0
4663	149	15	1		0013A20041099C7E	11	0
4664	149	16	1		0013A20041099C7E	11	0
4665	149	1	2		0013A20041099C85	11	0
4666	149	2	2		0013A20041099C85	11	0
4667	149	3	2		0013A20041099B52	11	0
4668	149	4	2		0013A20041099B52	11	0
4669	149	5	2		0013A20041099C82	11	0
4670	149	6	2		0013A20041099C82	11	0
4671	149	7	2		0013A20041099C6D	11	0
4672	149	8	2		0013A20041099C6D	11	0
4673	149	9	2		0013A20041099B3F	11	0
4674	149	10	2		0013A20041099B3F	11	0
4675	149	11	2		0013A20041099C6E	11	0
4676	149	12	2		0013A20041099C6E	11	0
4677	149	13	2		0013A20041099C87	11	0
4678	149	14	2		0013A20041099C87	11	0
4679	149	15	2		0013A20041099C65	11	0
4680	149	16	2		0013A20041099C65	11	0
4681	150	1	1		0013A20041099C79	11	0
4682	150	2	1		0013A20041099C79	11	0
4683	150	3	1		0013A20041099C86	11	0
4684	150	4	1		0013A20041099C86	11	0
4685	150	5	1		0013A20041099C68	11	0
4686	150	6	1		0013A20041099C68	11	0
4687	150	7	1		0013A20041099C84	11	0
4688	150	8	1		0013A20041099C84	11	0
4689	150	1	2		0013A20041099C7A	11	0
4690	150	2	2		0013A20041099C7A	11	0
4691	150	3	2		0013A20041099B5B	11	0
4692	150	4	2		0013A20041099B5B	11	0
4693	150	5	2		0013A20041099C76	11	0
4694	150	6	2		0013A20041099C76	11	0
4695	150	7	2		0013A20041099C6B	11	0
4696	150	8	2		0013A20041099C6B	11	0
4697	156	1	1		0013A2004151E09B	11	0
4698	156	2	1		0013A2004151E09B	11	0
4699	156	3	1		0013A2004151E075	11	0
4700	156	4	1		0013A2004151E075	11	0
4701	156	5	1		0013A2004151E07D	11	0
4702	156	6	1		0013A2004151E07D	11	0
4703	156	7	1		0013A20041099C42	11	0
4704	156	8	1		0013A20041099C42	11	0
4705	156	9	1		0013A2004175346E	11	0
4706	156	10	1		0013A2004175346E	11	0
4707	156	11	1		0013A2004175345B	11	0
4708	156	12	1		0013A2004175345B	11	0
4709	156	13	1		0013A2004175345D	11	0
4710	156	14	1		0013A2004175345D	11	0
4711	156	15	1		0013A200417534AD	11	0
4712	156	16	1		0013A200417534AD	11	0
4713	156	1	2		0013A20041099A30	11	0
4714	156	2	2		0013A20041099A30	11	0
4715	156	3	2		0013A200417534AB	11	0
4716	156	4	2		0013A200417534AB	11	0
4717	156	5	2		0013A20041099A34	11	0
4718	156	6	2		0013A20041099A34	11	0
4719	156	7	2		0013A20041099A3E	11	0
4720	156	8	2		0013A20041099A3E	11	0
4721	156	9	2		0013A2004151E030	11	0
4722	156	10	2		0013A2004151E030	11	0
4723	156	11	2		0013A20041099A21	11	0
4724	156	12	2		0013A20041099A21	11	0
4725	156	13	2		0013A200417534B8	11	0
4726	156	14	2		0013A200417534B8	11	0
4727	156	15	2		0013A200417534BC	11	0
4728	156	16	2		0013A200417534BC	11	0
4729	157	1	1		0013A200417534AC	11	0
4730	157	2	1		0013A200417534AC	11	0
4731	157	3	1		0013A20041099A2C	11	0
4732	157	4	1		0013A20041099A2C	11	0
4733	157	5	1		0013A2004151E11B	11	0
4734	157	6	1		0013A2004151E11B	11	0
4735	157	7	1		0013A20041099A3C	11	0
4736	157	8	1		0013A20041099A3C	11	0
4737	157	9	1		0013A20041099A3F	11	0
4738	157	10	1		0013A20041099A3F	11	0
4739	157	11	1		0013A200417534BD	11	0
4740	157	12	1		0013A200417534BD	11	0
4741	157	13	1		0013A20041099C11	11	0
4742	157	14	1		0013A20041099C11	11	0
4743	157	15	1		0013A20041099A42	11	0
4744	157	16	1		0013A20041099A42	11	0
4745	157	1	2		0013A2004151E115	11	0
4746	157	2	2		0013A2004151E115	11	0
4747	157	3	2		0013A20041099A36	11	0
4748	157	4	2		0013A20041099A36	11	0
4749	157	5	2		0013A2004151E105	11	0
4750	157	6	2		0013A2004151E105	11	0
4751	157	7	2		0013A20041099A29	11	0
4752	157	8	2		0013A20041099A29	11	0
4753	157	9	2		0013A20041099A2F	11	0
4754	157	10	2		0013A20041099A2F	11	0
4755	157	11	2		0013A20041099BCD	11	0
4756	157	12	2		0013A20041099BCD	11	0
4757	157	13	2		0013A20041099A1F	11	0
4758	157	14	2		0013A20041099A1F	11	0
4759	157	15	2		0013A2004151E103	11	0
4760	157	16	2		0013A2004151E103	11	0
4761	158	1	1		0013A2004151E100	11	0
4762	158	2	1		0013A2004151E100	11	0
4763	158	3	1		0013A20041099BD2	11	0
4764	158	4	1		0013A20041099BD2	11	0
4765	158	5	1		0013A20041099BD3	11	0
4766	158	6	1		0013A20041099BD3	11	0
4767	158	7	1		0013A20041099BCF	11	0
4768	158	8	2		0013A20041099BCF	11	0
4769	158	1	2		0013A2004151E11D	11	0
4770	158	2	2		0013A2004151E11D	11	0
4771	158	3	2		0013A20041099BC7	11	0
4772	158	4	2		0013A20041099BC7	11	0
4773	158	5	2		0013A2004151E11A	11	0
4774	158	6	2		0013A2004151E11A	11	0
4775	158	7	2		0013A2004151E102	11	0
4776	158	8	2		0013A2004151E102	11	0
