Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
120	6	8	2	1	0013A20041085D8A	1	0
121	6	9	2	1	0013A20041085D80	1	0
122	6	10	2	1	0013A20041085D80	1	0
123	6	11	2	1	0013A20041085D88	1	0
124	6	12	2	1	0013A20041085D88	1	0
125	6	13	2	1	0013A20041085D74	1	0
126	6	14	2	1	0013A20041085D74	1	0
127	6	15	2	1	0013A20041085D83	1	0
128	6	16	2	1	0013A20041085D83	1	0
129	7	1	1	1	0013A20041085D7C	1	0
130	7	2	1	1	0013A20041085D7C	1	0
131	7	3	1	1	0013A20041085D7B	1	0
132	7	4	1	1	0013A20041085D7B	1	0
133	7	5	1	1	0013A20041085D7D	1	0
134	7	6	1	1	0013A20041085D7D	1	0
135	7	7	1	1	0013A20041085D89	1	0
136	7	8	1	1	0013A20041085D89	1	0
137	7	9	1	1	0013A20041085B4F	1	0
138	7	10	1	1	0013A20041085B4F	1	0
139	7	11	1	1	0013A20041085DEB	1	0
140	7	12	1	1	0013A20041085DEB	1	0
141	7	13	1	1	0013A20041085DEA	1	0
142	7	14	1	1	0013A20041085DEA	1	0
143	7	15	1	1	0013A20041085E0E	1	0
144	7	16	1	1	0013A20041085E0E	1	0
145	7	1	2	1	0013A20041085DE2	1	0
146	7	2	2	1	0013A20041085DE2	1	0
147	7	3	2	1	0013A20041085DDF	1	0
148	7	4	2	1	0013A20041085DDF	1	0
149	7	5	2	1	0013A20041085E12	1	0
150	7	6	2	1	0013A20041085E12	1	0
151	7	7	2	1	0013A20041085DE0	1	0
152	7	8	2	1	0013A20041085DE0	1	0
153	7	9	2	1	0013A20041085DE1	1	0
154	7	10	2	1	0013A20041085DE1	1	0
155	7	11	2	1	0013A20041085DE8	1	0
156	7	12	2	1	0013A20041085DE8	1	0
157	7	13	2	1	0013A20041085DE5	1	0
158	7	14	2	1	0013A20041085DE5	1	0
159	7	15	2	1	0013A20041085DE9	1	0
160	7	16	2	1	0013A20041085DE9	1	0
161	8	1	1	1	0013A20041085DE7	1	0
162	8	2	1	1	0013A20041085DE7	1	0
163	8	3	1	1	0013A20041085DF0	1	0
164	8	4	1	1	0013A20041085DF0	1	0
165	8	5	1	1	0013A20041085DEC	1	0
166	8	6	1	1	0013A20041085DEC	1	0
167	8	7	1	1	0013A20041085DED	1	0
168	8	8	1	1	0013A20041085DED	1	0
169	8	9	1	1	0013A20041085DEF	1	0
170	8	10	1	1	0013A20041085DEF	1	0
171	8	11	1	1	0013A20041085DE6	1	0
172	8	12	1	1	0013A20041085DE6	1	0
173	8	13	1	1	0013A20041085DEE	1	0
174	8	14	1	1	0013A20041085DEE	1	0
175	8	15	1	1	0013A20041085DF1	1	0
176	8	16	1	1	0013A20041085DF1	1	0
177	8	1	2	1	0013A20041085DF4	1	0
178	8	2	2	1	0013A20041085DF4	1	0
179	8	3	2	1	0013A20041085E0A	1	0
180	8	4	2	1	0013A20041085E0A	1	0
181	8	5	2	1	0013A20041085DF5	1	0
182	8	6	2	1	0013A20041085DF5	1	0
183	8	7	2	1	0013A20041085DF2	1	0
184	8	8	2	1	0013A20041085DF2	1	0
185	8	9	2	1	0013A20041085DF3	1	0
186	8	10	2	1	0013A20041085DF3	1	0
187	8	11	2	1	0013A20041085B51	1	0
188	8	12	2	1	0013A20041085B51	1	0
189	8	13	2	1	0013A20041085B90	1	0
190	8	14	2	1	0013A20041085B90	1	0
191	8	15	2	1	0013A20041085B48	1	0
192	8	16	2	1	0013A20041085B48	1	0
193	13	1	1	1	0013A200415174B6	1	0
194	13	2	1	1	0013A200415174B6	1	0
195	13	3	1	1	0013A200415174B1	1	0
196	13	4	1	1	0013A200415174B1	1	0
197	13	5	1	1	0013A200415174A6	1	0
198	13	6	1	1	0013A200415174A6	1	0
199	13	7	1	1	0013A200415174B3	1	0
200	13	8	1	1	0013A200415174B3	1	0
201	13	9	1	1	0013A200415174B0	1	0
202	13	10	1	1	0013A200415174B0	1	0
203	13	11	1	1	0013A200415174AB	1	0
204	13	12	1	1	0013A200415174AB	1	0
205	13	13	1	1	0013A200415174A2	1	0
206	13	14	1	1	0013A200415174A2	1	0
207	13	15	1	1	0013A200415174A0	1	0
208	13	16	1	1	0013A200415174A0	1	0
209	13	1	2	1	0013A2004151749C	1	0
210	13	2	2	1	0013A2004151749C	1	0
211	13	3	2	1	0013A200415174AA	1	0
212	13	4	2	1	0013A200415174AA	1	0
213	13	5	2	1	0013A200415174B5	1	0
214	13	6	2	1	0013A200415174B5	1	0
215	13	7	2	1	0013A2004151749D	1	0
216	13	8	2	1	0013A2004151749D	1	0
217	13	9	2	1	0013A200415174A5	1	0
218	13	10	2	1	0013A200415174A5	1	0
219	13	11	2	1	0013A200415174A4	1	0
220	13	12	2	1	0013A200415174A4	1	0
221	13	13	2	1	0013A200415174A3	1	0
222	13	14	2	1	0013A200415174A3	1	0
223	13	15	2	1	0013A200415174A9	1	0
224	13	16	2	1	0013A200415174A9	1	0
225	14	1	1	1	0013A20041517534	1	0
226	14	2	1	1	0013A20041517534	1	0
227	14	3	1	1	0013A20041517531	1	0
228	14	4	1	1	0013A20041517531	1	0
229	14	5	1	1	0013A20041517530	1	0
230	14	6	1	1	0013A20041517530	1	0
231	14	7	1	1	0013A2004151752F	1	0
232	14	8	1	1	0013A2004151752F	1	0
233	14	9	1	1	0013A2004151753E	1	0
234	14	10	1	1	0013A2004151753E	1	0
235	14	11	1	1	0013A20041517540	1	0
236	14	12	1	1	0013A20041517540	1	0
237	14	13	1	1	0013A2004151752D	1	0
238	14	14	1	1	0013A2004151752D	1	0
239	14	15	1	1	0013A20041517533	1	0
240	14	16	1	1	0013A20041517533	1	0
241	14	1	2	1	0013A20041517524	1	0
242	14	2	2	1	0013A20041517524	1	0
243	14	3	2	1	0013A20041517526	1	0
244	14	4	2	1	0013A20041517526	1	0
245	14	5	2	1	0013A20041517539	1	0
246	14	6	2	1	0013A20041517539	1	0
247	14	7	2	1	0013A20041517536	1	0
248	14	8	2	1	0013A20041517536	1	0
249	14	9	2	1	0013A20041517535	1	0
250	14	10	2	1	0013A20041517535	1	0
251	14	11	2	1	0013A2004151753B	1	0
252	14	12	2	1	0013A2004151753B	1	0
253	14	13	2	1	0013A2004151753F	1	0
254	14	14	2	1	0013A2004151753F	1	0
255	14	15	2	1	0013A200415174AE	1	0
256	14	16	2	1	0013A200415174AE	1	0
257	15	1	1	1	0013A200415174B2	1	0
258	15	2	1	1	0013A200415174B2	1	0
259	15	3	1	1	0013A20041517545	1	0
260	15	4	1	1	0013A20041517545	1	0
261	15	5	1	1	0013A2004151753D	1	0
262	15	6	1	1	0013A2004151753D	1	0
263	15	7	1	1	0013A20041517543	1	0
264	15	8	1	1	0013A20041517543	1	0
265	15	9	1	1	0013A200415174C0	1	0
266	15	10	1	1	0013A200415174C0	1	0
267	15	11	1	1	0013A200415174B7	1	0
268	15	12	1	1	0013A200415174B7	1	0
269	15	13	1	1	0013A200415174B9	1	0
270	15	14	1	1	0013A200415174B9	1	0
271	15	15	1	1	0013A200415174C1	1	0
272	15	16	1	1	0013A200415174C1	1	0
273	15	1	2	1	0013A200415174B8	1	0
274	15	2	2	1	0013A200415174B8	1	0
275	15	3	2	1	0013A20041517516	1	0
276	15	4	2	1	0013A20041517516	1	0
277	15	5	2	1	0013A2004151751E	1	0
278	15	6	2	1	0013A2004151751E	1	0
279	15	7	2	1	0013A20041517517	1	0
280	15	8	2	1	0013A20041517517	1	0
281	15	9	2	1	0013A2004151751D	1	0
282	15	10	2	1	0013A2004151751D	1	0
283	15	11	2	1	0013A2004151752A	1	0
284	15	12	2	1	0013A2004151752A	1	0
285	15	13	2	1	0013A20041085C0E	1	0
286	15	14	2	1	0013A20041085C0E	1	0
287	15	15	2	1	0013A2004151751C	1	0
288	15	16	2	1	0013A2004151751C	1	0
289	20	1	1	1	0013A20041085D97	1	0
290	20	2	1	1	0013A20041085D97	1	0
291	20	3	1	1	0013A20041085D8C	1	0
292	20	4	1	1	0013A20041085D8C	1	0
293	20	5	1	1	0013A20041085D93	1	0
294	20	6	1	1	0013A20041085D93	1	0
295	20	7	1	1	0013A20041085D9B	1	0
296	20	8	1	1	0013A20041085D9B	1	0
297	20	9	1	1	0013A20041085D91	1	0
298	20	10	1	1	0013A20041085D91	1	0
299	20	11	1	1	0013A20041085D8E	1	0
300	20	12	1	1	0013A20041085D8E	1	0
301	20	13	1	1	0013A20041085D8B	1	0
302	20	14	1	1	0013A20041085D8B	1	0
303	20	15	1	1	0013A20041085D92	1	0
304	20	16	1	1	0013A20041085D92	1	0
