Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
4930	167	10	2		0013A20041099AFE	12	0
4931	167	11	2		0013A200417509F7	12	0
4932	167	12	2		0013A200417509F7	12	0
4933	167	13	2		0013A200417509F4	12	0
4934	167	14	2		0013A200417509F4	12	0
4935	167	15	2		0013A20041099AFB	12	0
4936	167	16	2		0013A20041099AFB	12	0
4937	168	1	1		0013A20041099B03	12	0
4938	168	2	1		0013A20041099B03	12	0
4939	168	3	1		0013A20041099B02	12	0
4940	168	4	1		0013A20041099B02	12	0
4941	168	5	1		0013A20041099AFF	12	0
4942	168	6	1		0013A20041099AFF	12	0
4943	168	7	1		0013A20041099AF8	12	0
4944	168	8	1		0013A20041099AF8	12	0
4945	168	9	1		0013A200417509F5	12	0
4946	168	10	1		0013A200417509F5	12	0
4947	168	11	1		0013A20041099B00	12	0
4948	168	12	1		0013A20041099B00	12	0
4949	168	13	1		0013A20041099AFD	12	0
4950	168	14	1		0013A20041099AFD	12	0
4951	168	15	1		0013A20041099B05	12	0
4952	168	16	1		0013A20041099B05	12	0
4953	168	1	2		0013A20041099B08	12	0
4954	168	2	2		0013A20041099B08	12	0
4955	168	3	2		0013A20041099AF9	12	0
4956	168	4	2		0013A20041099AF9	12	0
4957	168	5	2		0013A20041099AB7	12	0
4958	168	6	2		0013A20041099AB7	12	0
4959	168	7	2		0013A20041099ABF	12	0
4960	168	8	2		0013A20041099ABF	12	0
4961	168	9	2		0013A20041099ABA	12	0
4962	168	10	2		0013A20041099ABA	12	0
4963	168	11	2		0013A20041099ABB	12	0
4964	168	12	2		0013A20041099ABB	12	0
4965	168	13	2		0013A20041099ABD	12	0
4966	168	14	2		0013A20041099ABD	12	0
4967	168	15	2		0013A20041099AB3	12	0
4968	168	16	2		0013A20041099AB3	12	0
4969	169	1	1		0013A20041099ABE	12	0
4970	169	2	1		0013A20041099ABE	12	0
4971	169	3	1		0013A20041099AB4	12	0
4972	169	4	1		0013A20041099AB4	12	0
4973	169	5	1		0013A20041099AC0	12	0
4974	169	6	1		0013A20041099AC0	12	0
4975	169	7	1		0013A20041099AB9	12	0
4976	169	8	1		0013A20041099AB9	12	0
4977	169	9	1		0013A20041099AB1	12	0
4978	169	10	1		0013A20041099AB1	12	0
4979	169	11	1		0013A20041099AB8	12	0
4980	169	12	1		0013A20041099AB8	12	0
4981	169	13	1		0013A20041099AB0	12	0
4982	169	14	1		0013A20041099AB0	12	0
4983	169	15	1		0013A200417509DD	12	0
4984	169	16	1		0013A200417509DD	12	0
4985	169	1	2		0013A20041099AAB	12	0
4986	169	2	2		0013A20041099AAB	12	0
4987	169	3	2		0013A20041099AB5	12	0
4988	169	4	2		0013A20041099AB5	12	0
4989	169	5	2		0013A20041099AC3	12	0
4990	169	6	2		0013A20041099AC3	12	0
4991	169	7	2		0013A20041099AAD	12	0
4992	169	8	2		0013A20041099AAD	12	0
4993	169	9	2		0013A20041099AF3	12	0
4994	169	10	2		0013A20041099AF3	12	0
4995	169	11	2		0013A20041099AAA	12	0
4996	169	12	2		0013A20041099AAA	12	0
4997	169	13	2		0013A20041099AAE	12	0
4998	169	14	2		0013A20041099AAE	12	0
4999	169	15	2		0013A20041099AF7	12	0
5000	169	16	2		0013A20041099AF7	12	0
5001	170	1	1		0013A20041099AF6	12	0
5002	170	2	1		0013A20041099AF6	12	0
5003	170	3	1		0013A20041099ABC	12	0
5004	170	4	1		0013A20041099ABC	12	0
5005	170	5	1		0013A20041099AAC	12	0
5006	170	6	1		0013A20041099AAC	12	0
5007	170	7	1		0013A2004151DF6C	12	0
5008	170	8	1		0013A2004151DF6C	12	0
5009	170	9	1		0013A2004151DF62	12	0
5010	170	10	1		0013A2004151DF62	12	0
5011	170	11	1		0013A2004151DF65	12	0
5012	170	12	1		0013A2004151DF65	12	0
5013	170	13	1		0013A2004151DF42	12	0
5014	170	14	1		0013A2004151DF42	12	0
5015	170	15	1		0013A2004151DF2B	12	0
5016	170	16	1		0013A2004151DF2B	12	0
5017	170	1	2		0013A2004151DF27	12	0
5018	170	2	2		0013A2004151DF27	12	0
5019	170	3	2		0013A2004151DF60	12	0
5020	170	4	2		0013A2004151DF60	12	0
5021	170	5	2		0013A20041099AF0	12	0
5022	170	6	2		0013A20041099AF0	12	0
5023	170	7	2		0013A2004151DF29	12	0
5024	170	8	2		0013A2004151DF29	12	0
5025	170	9	2		0013A2004151DF30	12	0
5026	170	10	2		0013A2004151DF30	12	0
5027	170	11	2		0013A2004151DF6E	12	0
5028	170	12	2		0013A2004151DF6E	12	0
5029	170	13	2		0013A20041099AD3	12	0
5030	170	14	2		0013A20041099AD3	12	0
5031	170	15	2		0013A2004151DF31	12	0
5032	170	16	2		0013A2004151DF31	12	0
